Employee_ID,Age,Gender,Department,Job_Role,Experience_Years,Education_Level,Location,Performance_Rating,Salary,Bonus,Joining_Date,Salary_Band,Experience_Group,Age_Group
211,37,Male,Marketing,Lead,0,Masters,Chennai,4,37205.0,5446,2014-11-11,Low,Entry (0-2),Gen X (36-45)
212,47,Male,HR,Developer,9,Bachelors,Chennai,3,44621.0,7699,2018-04-10,Low,Mid (6-10),Boomers II (46-55)
213,23,Female,HR,Manager,10,PhD,Bangalore,2,47995.0,6234,2019-12-24,Low,Mid (6-10),Gen Z (<25)
214,22,Male,Marketing,Executive,6,Masters,Hyderabad,3,43970.0,3218,2010-07-12,Low,Mid (6-10),Gen Z (<25)
215,33,Male,Sales,Manager,17,Masters,Hyderabad,1,77622.0,8266,2021-01-08,Medium,Senior (11-20),Millennials (25-35)
216,26,Male,Sales,Analyst,18,Masters,Mumbai,2,75415.0,13744,2013-12-05,Medium,Senior (11-20),Millennials (25-35)
217,58,Male,Marketing,Manager,13,Bachelors,Bangalore,1,58118.0,3041,2016-02-20,Low,Senior (11-20),Boomers I (55+)
218,53,Male,Finance,Developer,16,Bachelors,Bangalore,3,78111.0,6332,2020-08-20,Medium,Senior (11-20),Boomers II (46-55)
219,30,Male,Sales,Analyst,22,PhD,Delhi,2,81214.0,7146,2010-11-13,Medium,Executive (21+),Millennials (25-35)
220,56,Male,Engineering,Executive,18,PhD,Chennai,3,95726.0,8562,2022-03-31,High,Senior (11-20),Boomers I (55+)
221,40,Male,Sales,Analyst,21,Bachelors,Delhi,4,77796.0,5040,2016-06-02,Medium,Executive (21+),Gen X (36-45)
222,37,Male,Finance,Manager,27,PhD,Hyderabad,1,102307.0,18132,2010-07-09,High,Executive (21+),Gen X (36-45)
223,24,Male,HR,Lead,12,PhD,Bangalore,4,51969.0,3841,2017-04-18,Low,Senior (11-20),Gen Z (<25)
224,41,Female,HR,Lead,22,PhD,Hyderabad,4,78613.0,13714,2021-03-09,Medium,Executive (21+),Gen X (36-45)
225,45,Male,HR,Lead,2,Bachelors,Chennai,3,35463.0,3661,2020-06-16,Low,Entry (0-2),Gen X (36-45)
226,54,Female,Sales,Analyst,1,Bachelors,Chennai,3,42934.0,5091,2016-02-03,Low,Entry (0-2),Boomers II (46-55)
227,45,Male,HR,Lead,24,Masters,Chennai,5,77627.0,9270,2014-11-05,Medium,Executive (21+),Gen X (36-45)
228,32,Female,Finance,Developer,8,Masters,Hyderabad,5,65102.0,10219,2014-11-04,Medium,Mid (6-10),Millennials (25-35)
229,29,Female,Finance,Executive,6,Masters,Bangalore,2,66937.0,10689,2018-02-09,Medium,Mid (6-10),Millennials (25-35)
230,57,Male,Sales,Lead,13,Masters,Delhi,3,69429.0,10143,2017-08-13,Medium,Senior (11-20),Boomers I (55+)
231,59,Female,Engineering,Developer,4,PhD,Bangalore,1,71029.0,11795,2022-07-17,Medium,Junior (3-5),Boomers I (55+)
232,41,Female,Sales,Developer,19,PhD,Bangalore,3,75498.0,3868,2020-07-11,Medium,Senior (11-20),Gen X (36-45)
233,56,Female,HR,Analyst,14,Bachelors,Mumbai,3,58233.0,7321,2011-10-13,Low,Senior (11-20),Boomers I (55+)
234,46,Male,Sales,Analyst,19,PhD,Bangalore,4,81640.0,10499,2015-08-14,Medium,Senior (11-20),Boomers II (46-55)
235,56,Female,Finance,Executive,0,PhD,Delhi,4,48229.0,4142,2010-05-04,Low,Entry (0-2),Boomers I (55+)
236,46,Female,Sales,Executive,19,PhD,Mumbai,5,82196.0,10969,2015-03-22,Medium,Senior (11-20),Boomers II (46-55)
237,50,Male,Sales,Manager,6,Masters,Bangalore,2,55001.0,6604,2020-05-14,Low,Mid (6-10),Boomers II (46-55)
238,39,Female,Engineering,Executive,29,Bachelors,Mumbai,2,118518.0,14318,2022-12-02,High,Executive (21+),Gen X (36-45)
239,39,Female,Finance,Analyst,4,Masters,Bangalore,3,53638.0,3634,2013-07-31,Low,Junior (3-5),Gen X (36-45)
240,23,Female,Marketing,Developer,24,PhD,Chennai,1,85903.0,9903,2021-01-06,High,Executive (21+),Gen Z (<25)
241,56,Male,Marketing,Manager,3,PhD,Chennai,4,38629.0,6372,2021-09-28,Low,Junior (3-5),Boomers I (55+)
242,37,Female,Finance,Executive,10,Bachelors,Bangalore,1,73120.0,8152,2012-11-23,Medium,Mid (6-10),Gen X (36-45)
243,57,Male,Marketing,Developer,18,Masters,Mumbai,4,70760.0,8712,2015-10-21,Medium,Senior (11-20),Boomers I (55+)
244,54,Female,HR,Analyst,5,PhD,Delhi,3,36558.0,7133,2010-01-16,Low,Junior (3-5),Boomers II (46-55)
245,25,Female,Marketing,Lead,19,Bachelors,Chennai,2,75817.0,13705,2018-08-22,Medium,Senior (11-20),Gen Z (<25)
246,54,Female,HR,Manager,26,PhD,Mumbai,3,79960.0,15136,2013-03-11,Medium,Executive (21+),Boomers II (46-55)
247,35,Female,Finance,Developer,28,PhD,Delhi,4,103227.0,6364,2022-12-13,High,Executive (21+),Millennials (25-35)
248,42,Male,Marketing,Analyst,17,Bachelors,Mumbai,2,64952.0,9274,2017-07-12,Medium,Senior (11-20),Gen X (36-45)
249,41,Female,Marketing,Analyst,4,Bachelors,Bangalore,1,47727.0,3985,2016-11-02,Low,Junior (3-5),Gen X (36-45)
250,29,Male,HR,Manager,29,PhD,Chennai,1,83492.0,9237,2019-03-08,High,Executive (21+),Millennials (25-35)
251,28,Female,HR,Manager,28,Bachelors,Chennai,5,82616.0,12554,2016-03-14,High,Executive (21+),Millennials (25-35)
252,24,Male,Sales,Executive,19,PhD,Chennai,1,80880.0,11067,2019-06-14,Medium,Senior (11-20),Gen Z (<25)
253,38,Female,Engineering,Executive,14,Masters,Bangalore,5,85990.0,10822,2018-05-14,High,Senior (11-20),Gen X (36-45)
254,54,Female,Marketing,Manager,20,PhD,Delhi,2,73398.0,12636,2011-12-22,Medium,Senior (11-20),Boomers II (46-55)
255,33,Male,Engineering,Manager,27,Bachelors,Delhi,3,112583.0,17156,2017-02-02,High,Executive (21+),Millennials (25-35)
256,43,Male,Engineering,Developer,24,Masters,Chennai,3,111981.0,19390,2015-06-19,High,Executive (21+),Gen X (36-45)
257,43,Male,Marketing,Executive,19,Bachelors,Delhi,2,74065.0,14056,2014-05-12,Medium,Senior (11-20),Gen X (36-45)
258,51,Male,HR,Analyst,5,PhD,Chennai,2,44321.0,6949,2017-06-20,Low,Junior (3-5),Boomers II (46-55)
259,59,Female,Sales,Executive,3,Bachelors,Delhi,4,43381.0,4741,2021-06-24,Low,Junior (3-5),Boomers I (55+)
260,59,Male,Finance,Executive,16,PhD,Chennai,1,86589.0,7093,2011-11-17,High,Senior (11-20),Boomers I (55+)
261,29,Male,Marketing,Manager,14,Bachelors,Delhi,1,60499.0,5483,2022-06-19,Low,Senior (11-20),Millennials (25-35)
262,48,Male,Marketing,Manager,17,Bachelors,Mumbai,1,68279.0,7476,2017-08-07,Medium,Senior (11-20),Boomers II (46-55)
263,48,Female,Finance,Executive,5,PhD,Chennai,5,61847.0,9958,2011-06-28,Low,Junior (3-5),Boomers II (46-55)
264,55,Female,Engineering,Lead,23,Masters,Chennai,1,107483.0,6021,2021-06-14,High,Executive (21+),Boomers II (46-55)
265,42,Female,Sales,Lead,24,PhD,Hyderabad,4,88991.0,15319,2017-08-17,High,Executive (21+),Gen X (36-45)
266,51,Female,Engineering,Executive,19,Masters,Chennai,3,97706.0,15996,2015-08-04,High,Senior (11-20),Boomers II (46-55)
267,54,Male,Finance,Lead,21,Masters,Delhi,3,88476.0,11051,2014-08-17,High,Executive (21+),Boomers II (46-55)
268,49,Female,Finance,Executive,18,Masters,Mumbai,5,81224.0,8930,2013-09-11,Medium,Senior (11-20),Boomers II (46-55)
269,54,Male,Sales,Manager,11,Masters,Mumbai,4,63999.0,4281,2016-02-04,Medium,Senior (11-20),Boomers II (46-55)
270,26,Female,Finance,Manager,8,PhD,Delhi,2,62316.0,5823,2014-04-17,Low,Mid (6-10),Millennials (25-35)
271,40,Male,Finance,Manager,7,PhD,Bangalore,3,62544.0,4155,2010-07-05,Medium,Mid (6-10),Gen X (36-45)
272,25,Male,Sales,Analyst,27,Masters,Chennai,4,94973.0,16414,2011-07-30,High,Executive (21+),Gen Z (<25)
273,56,Male,Marketing,Manager,14,Masters,Mumbai,2,60796.0,7684,2022-02-15,Low,Senior (11-20),Boomers I (55+)
274,38,Male,Engineering,Manager,0,Masters,Delhi,5,62428.0,5432,2018-01-21,Medium,Entry (0-2),Gen X (36-45)
275,49,Male,Marketing,Executive,28,Masters,Mumbai,1,87671.0,4621,2021-11-07,High,Executive (21+),Boomers II (46-55)
276,51,Female,Marketing,Lead,1,Masters,Mumbai,4,34813.0,4476,2021-08-22,Low,Entry (0-2),Boomers II (46-55)
277,50,Male,Engineering,Lead,25,Masters,Delhi,3,111964.0,18229,2017-12-22,High,Executive (21+),Boomers II (46-55)
278,27,Male,Marketing,Manager,29,Bachelors,Hyderabad,5,92462.0,15253,2015-06-15,High,Executive (21+),Millennials (25-35)
279,56,Male,Sales,Manager,24,Masters,Mumbai,4,88402.0,7263,2018-12-24,High,Executive (21+),Boomers I (55+)
280,58,Male,Engineering,Manager,25,Bachelors,Mumbai,5,106506.0,21222,2018-01-13,High,Executive (21+),Boomers I (55+)
281,45,Female,HR,Executive,2,PhD,Bangalore,2,29832.0,4036,2022-01-08,Low,Entry (0-2),Gen X (36-45)
282,50,Female,Marketing,Executive,29,PhD,Hyderabad,4,93830.0,9364,2017-07-30,High,Executive (21+),Boomers II (46-55)
283,52,Male,Finance,Executive,18,Masters,Bangalore,1,90215.0,9826,2021-08-07,High,Senior (11-20),Boomers II (46-55)
284,56,Male,Engineering,Lead,9,PhD,Delhi,2,74410.0,5109,2012-07-03,Medium,Mid (6-10),Boomers I (55+)
285,54,Male,HR,Analyst,24,PhD,Chennai,1,74212.0,9202,2016-02-29,Medium,Executive (21+),Boomers II (46-55)
286,42,Male,Finance,Lead,13,Masters,Delhi,5,77633.0,12653,2012-05-08,Medium,Senior (11-20),Gen X (36-45)
287,53,Female,HR,Executive,18,PhD,Hyderabad,1,67193.0,7486,2011-12-21,Medium,Senior (11-20),Boomers II (46-55)
288,44,Female,Marketing,Developer,25,PhD,Delhi,2,82248.0,14806,2015-04-13,High,Executive (21+),Gen X (36-45)
289,54,Male,Finance,Analyst,27,Masters,Hyderabad,2,107366.0,13046,2022-02-15,High,Executive (21+),Boomers II (46-55)
290,24,Male,Marketing,Manager,10,Masters,Bangalore,2,53346.0,9873,2010-05-27,Low,Mid (6-10),Gen Z (<25)
291,39,Male,Finance,Lead,20,Masters,Mumbai,5,87237.0,13563,2019-06-09,High,Senior (11-20),Gen X (36-45)
292,46,Male,Engineering,Analyst,5,Bachelors,Delhi,3,72301.0,4211,2012-08-15,Medium,Junior (3-5),Boomers II (46-55)
293,52,Male,Sales,Developer,18,Masters,Delhi,5,79070.0,4748,2017-11-15,Medium,Senior (11-20),Boomers II (46-55)
294,24,Female,Sales,Analyst,13,PhD,Mumbai,2,62636.0,10649,2017-10-28,Medium,Senior (11-20),Gen Z (<25)
295,45,Female,HR,Lead,25,Masters,Delhi,5,84049.0,8701,2015-09-29,High,Executive (21+),Gen X (36-45)
296,53,Male,Finance,Executive,7,Bachelors,Delhi,4,66981.0,5250,2018-05-14,Medium,Mid (6-10),Boomers II (46-55)
297,43,Female,Marketing,Manager,1,PhD,Chennai,4,33568.0,6035,2010-03-08,Low,Entry (0-2),Gen X (36-45)
298,44,Female,Engineering,Executive,21,Bachelors,Chennai,3,98651.0,19483,2012-10-21,High,Executive (21+),Gen X (36-45)
299,23,Female,Engineering,Executive,17,PhD,Mumbai,5,91376.0,15653,2015-12-21,High,Senior (11-20),Gen Z (<25)
300,48,Male,Engineering,Lead,24,Masters,Bangalore,5,110668.0,17570,2019-05-18,High,Executive (21+),Boomers II (46-55)
301,23,Female,Sales,Executive,21,Bachelors,Delhi,4,84708.0,4247,2014-06-11,High,Executive (21+),Gen Z (<25)
302,47,Female,Marketing,Executive,24,Masters,Delhi,2,79396.0,5231,2017-05-29,Medium,Executive (21+),Boomers II (46-55)
303,38,Male,Engineering,Lead,29,PhD,Bangalore,1,116582.0,17562,2010-03-09,High,Executive (21+),Gen X (36-45)
304,54,Female,Engineering,Lead,3,Masters,Delhi,2,63822.0,7111,2012-05-22,Medium,Junior (3-5),Boomers II (46-55)
305,30,Male,HR,Developer,27,Masters,Bangalore,3,81529.0,4314,2021-06-24,Medium,Executive (21+),Millennials (25-35)
306,50,Female,Finance,Executive,2,PhD,Mumbai,1,58769.0,9469,2011-04-19,Low,Entry (0-2),Boomers II (46-55)
307,47,Male,Finance,Analyst,1,Bachelors,Mumbai,2,52586.0,5932,2017-10-08,Low,Entry (0-2),Boomers II (46-55)
308,56,Male,Finance,Manager,23,PhD,Bangalore,5,91430.0,13606,2017-10-16,High,Executive (21+),Boomers I (55+)
309,46,Female,HR,Manager,3,PhD,Bangalore,5,34585.0,4158,2017-09-17,Low,Junior (3-5),Boomers II (46-55)
310,45,Female,Sales,Lead,17,Masters,Hyderabad,4,75147.0,4056,2015-10-19,Medium,Senior (11-20),Gen X (36-45)
311,34,Male,HR,Lead,10,PhD,Chennai,5,49432.0,7186,2011-08-16,Low,Mid (6-10),Millennials (25-35)
312,28,Male,Engineering,Developer,8,Bachelors,Chennai,5,80310.0,13509,2017-08-14,Medium,Mid (6-10),Millennials (25-35)
313,57,Female,Marketing,Executive,27,PhD,Delhi,3,91614.0,6724,2013-08-23,High,Executive (21+),Boomers I (55+)
314,41,Female,Engineering,Lead,7,PhD,Delhi,1,73125.0,13430,2011-08-09,Medium,Mid (6-10),Gen X (36-45)
315,22,Female,Engineering,Lead,20,Masters,Bangalore,2,104089.0,8039,2018-12-05,High,Senior (11-20),Gen Z (<25)
316,29,Female,Marketing,Manager,7,Bachelors,Bangalore,2,53033.0,6015,2016-06-14,Low,Mid (6-10),Millennials (25-35)
317,37,Male,Finance,Executive,4,Masters,Chennai,3,59271.0,7650,2016-08-03,Low,Junior (3-5),Gen X (36-45)
318,35,Male,HR,Developer,12,Masters,Delhi,1,50887.0,4940,2021-10-19,Low,Senior (11-20),Millennials (25-35)
319,33,Male,Sales,Lead,6,Bachelors,Chennai,5,55416.0,6930,2019-10-23,Low,Mid (6-10),Millennials (25-35)
320,44,Female,Engineering,Lead,20,Bachelors,Mumbai,3,98345.0,15514,2012-05-03,High,Senior (11-20),Gen X (36-45)
321,36,Female,Engineering,Lead,28,PhD,Chennai,5,111407.0,17509,2010-05-15,High,Executive (21+),Gen X (36-45)
322,49,Male,Sales,Manager,4,Bachelors,Chennai,2,49820.0,9383,2015-09-18,Low,Junior (3-5),Boomers II (46-55)
323,55,Male,HR,Lead,12,Masters,Bangalore,3,51205.0,9181,2015-10-12,Low,Senior (11-20),Boomers II (46-55)
324,23,Male,Engineering,Lead,19,Bachelors,Delhi,3,99550.0,19687,2011-12-24,High,Senior (11-20),Gen Z (<25)
325,53,Male,Sales,Manager,28,Bachelors,Mumbai,3,92192.0,12842,2018-08-12,High,Executive (21+),Boomers II (46-55)
326,44,Male,Engineering,Lead,15,Bachelors,Chennai,2,87391.0,9619,2011-01-19,High,Senior (11-20),Gen X (36-45)
327,43,Male,Finance,Executive,29,Masters,Chennai,2,104422.0,8981,2011-09-05,High,Executive (21+),Gen X (36-45)
328,46,Female,Finance,Executive,13,PhD,Bangalore,4,77655.0,6724,2022-12-05,Medium,Senior (11-20),Boomers II (46-55)
329,43,Male,Engineering,Manager,4,PhD,Hyderabad,2,66273.0,4813,2020-12-22,Medium,Junior (3-5),Gen X (36-45)
330,43,Male,Engineering,Executive,22,Masters,Delhi,2,101042.0,16065,2014-12-22,High,Executive (21+),Gen X (36-45)
331,27,Male,Finance,Developer,18,PhD,Delhi,5,84659.0,12541,2010-06-05,High,Senior (11-20),Millennials (25-35)
332,36,Male,Engineering,Lead,3,PhD,Delhi,2,66728.0,6262,2016-04-07,Medium,Junior (3-5),Gen X (36-45)
333,58,Male,HR,Developer,23,Masters,Chennai,1,80385.0,14776,2022-07-24,Medium,Executive (21+),Boomers I (55+)
334,54,Male,HR,Executive,21,Masters,Chennai,5,69818.0,9274,2012-10-12,Medium,Executive (21+),Boomers II (46-55)
335,29,Male,Marketing,Manager,23,PhD,Chennai,4,85520.0,5161,2022-01-04,High,Executive (21+),Millennials (25-35)
336,26,Female,HR,Manager,10,Bachelors,Hyderabad,1,49177.0,2912,2019-01-19,Low,Mid (6-10),Millennials (25-35)
337,25,Male,Engineering,Developer,1,PhD,Chennai,4,58316.0,4168,2015-06-27,Low,Entry (0-2),Gen Z (<25)
338,27,Female,Engineering,Executive,12,Bachelors,Delhi,3,85918.0,7018,2010-06-16,High,Senior (11-20),Millennials (25-35)
339,53,Female,Sales,Lead,15,Masters,Delhi,3,65878.0,12063,2021-02-16,Medium,Senior (11-20),Boomers II (46-55)
340,51,Female,HR,Executive,8,Bachelors,Bangalore,3,50253.0,8380,2013-08-31,Low,Mid (6-10),Boomers II (46-55)
341,56,Male,Finance,Executive,15,Bachelors,Hyderabad,2,81585.0,6547,2010-04-30,Medium,Senior (11-20),Boomers I (55+)
342,37,Male,Finance,Manager,6,Bachelors,Mumbai,2,60204.0,5254,2018-05-12,Low,Mid (6-10),Gen X (36-45)
343,34,Male,Marketing,Analyst,15,Masters,Chennai,5,60594.0,8817,2015-08-29,Low,Senior (11-20),Millennials (25-35)
344,51,Male,Sales,Lead,12,PhD,Mumbai,1,63280.0,11436,2011-11-19,Medium,Senior (11-20),Boomers II (46-55)
345,40,Male,Finance,Lead,4,PhD,Chennai,1,53667.0,5233,2012-12-26,Low,Junior (3-5),Gen X (36-45)
346,38,Male,Marketing,Manager,26,Bachelors,Hyderabad,3,86644.0,11161,2020-03-30,High,Executive (21+),Gen X (36-45)
347,40,Male,HR,Executive,14,PhD,Hyderabad,3,53216.0,9768,2010-04-26,Low,Senior (11-20),Gen X (36-45)
348,49,Male,Sales,Manager,6,Masters,Delhi,2,53007.0,8777,2011-12-06,Low,Mid (6-10),Boomers II (46-55)
349,47,Male,Sales,Executive,17,Masters,Hyderabad,4,73703.0,13541,2010-11-21,Medium,Senior (11-20),Boomers II (46-55)
350,58,Male,Engineering,Analyst,26,Masters,Mumbai,1,116464.0,10681,2010-01-06,High,Executive (21+),Boomers I (55+)
351,47,Female,HR,Analyst,19,Masters,Mumbai,1,69756.0,10717,2012-12-05,Medium,Senior (11-20),Boomers II (46-55)
352,44,Male,Sales,Developer,22,PhD,Hyderabad,4,87157.0,5848,2010-07-08,High,Executive (21+),Gen X (36-45)
353,30,Male,Marketing,Executive,1,Bachelors,Mumbai,1,41553.0,5918,2012-11-20,Low,Entry (0-2),Millennials (25-35)
354,33,Male,Finance,Manager,7,Bachelors,Chennai,1,63480.0,6068,2021-01-29,Medium,Mid (6-10),Millennials (25-35)
355,22,Female,HR,Manager,29,Bachelors,Bangalore,2,87192.0,13534,2015-04-30,High,Executive (21+),Gen Z (<25)
356,22,Male,HR,Manager,9,Masters,Delhi,1,51788.0,3691,2014-01-05,Low,Mid (6-10),Gen Z (<25)
357,55,Male,Sales,Developer,9,PhD,Bangalore,3,56981.0,8537,2010-10-16,Low,Mid (6-10),Boomers II (46-55)
358,53,Female,Sales,Lead,10,PhD,Mumbai,3,57798.0,9032,2018-05-14,Low,Mid (6-10),Boomers II (46-55)
359,46,Male,Sales,Manager,20,PhD,Delhi,5,79783.0,14247,2019-04-03,Medium,Senior (11-20),Boomers II (46-55)
360,22,Female,Marketing,Analyst,28,PhD,Bangalore,2,90738.0,13888,2017-12-28,High,Executive (21+),Gen Z (<25)
361,37,Female,Engineering,Manager,20,PhD,Bangalore,2,98578.0,12660,2019-03-14,High,Senior (11-20),Gen X (36-45)
362,26,Female,Sales,Manager,7,PhD,Mumbai,3,53784.0,9015,2019-06-23,Low,Mid (6-10),Millennials (25-35)
363,43,Female,Engineering,Manager,15,Bachelors,Delhi,2,90559.0,8391,2022-04-29,High,Senior (11-20),Gen X (36-45)
364,50,Male,Engineering,Lead,15,Masters,Delhi,2,86752.0,13153,2015-03-28,High,Senior (11-20),Boomers II (46-55)
365,24,Female,HR,Manager,28,Bachelors,Bangalore,5,81699.0,12963,2015-07-30,Medium,Executive (21+),Gen Z (<25)
366,33,Female,Finance,Lead,28,PhD,Delhi,4,104317.0,11358,2011-10-07,High,Executive (21+),Millennials (25-35)
367,47,Male,Finance,Lead,27,Masters,Delhi,1,99352.0,19705,2021-05-28,High,Executive (21+),Boomers II (46-55)
368,37,Male,Marketing,Developer,16,Masters,Chennai,5,69165.0,7152,2014-11-09,Medium,Senior (11-20),Gen X (36-45)
369,58,Male,Marketing,Analyst,5,Masters,Mumbai,4,48062.0,3012,2015-01-06,Low,Junior (3-5),Boomers I (55+)
370,43,Female,Finance,Manager,17,Masters,Mumbai,1,87668.0,8374,2018-09-09,High,Senior (11-20),Gen X (36-45)
371,50,Male,Finance,Manager,16,PhD,Chennai,3,86618.0,5622,2020-06-13,High,Senior (11-20),Boomers II (46-55)
372,35,Female,HR,Manager,11,PhD,Bangalore,4,51090.0,5154,2022-05-24,Low,Senior (11-20),Millennials (25-35)
373,49,Female,HR,Lead,14,Masters,Hyderabad,1,59809.0,4137,2014-12-25,Low,Senior (11-20),Boomers II (46-55)
374,26,Male,Finance,Executive,28,PhD,Bangalore,5,107134.0,12420,2010-02-25,High,Executive (21+),Millennials (25-35)
375,51,Male,Sales,Analyst,6,Masters,Chennai,1,48069.0,8012,2015-01-18,Low,Mid (6-10),Boomers II (46-55)
376,26,Male,Sales,Manager,27,PhD,Delhi,2,89861.0,5402,2010-03-03,High,Executive (21+),Millennials (25-35)
377,33,Male,HR,Executive,13,Masters,Chennai,1,51085.0,6869,2020-06-11,Low,Senior (11-20),Millennials (25-35)
378,37,Male,Engineering,Executive,29,PhD,Mumbai,3,119890.0,6782,2021-07-05,High,Executive (21+),Gen X (36-45)
379,47,Male,Finance,Executive,3,Bachelors,Delhi,5,53641.0,9799,2021-09-05,Low,Junior (3-5),Boomers II (46-55)
380,47,Female,Marketing,Analyst,16,Bachelors,Bangalore,4,68020.0,12801,2010-06-24,Medium,Senior (11-20),Boomers II (46-55)
381,42,Female,Sales,Executive,25,PhD,Delhi,1,94441.0,11696,2013-02-15,High,Executive (21+),Gen X (36-45)
382,57,Male,Engineering,Manager,10,PhD,Mumbai,5,80265.0,13274,2019-05-24,Medium,Mid (6-10),Boomers I (55+)
383,54,Female,Sales,Manager,26,Bachelors,Chennai,3,94421.0,13118,2021-08-05,High,Executive (21+),Boomers II (46-55)
384,51,Female,Engineering,Developer,5,PhD,Bangalore,4,72689.0,7348,2017-07-17,Medium,Junior (3-5),Boomers II (46-55)
385,58,Female,Finance,Lead,9,Masters,Hyderabad,1,69785.0,6055,2011-04-24,Medium,Mid (6-10),Boomers I (55+)
386,44,Female,Finance,Executive,28,PhD,Hyderabad,3,107106.0,17542,2019-11-23,High,Executive (21+),Gen X (36-45)
387,31,Female,Finance,Lead,27,PhD,Chennai,2,105588.0,12089,2011-08-14,High,Executive (21+),Millennials (25-35)
388,26,Female,HR,Lead,14,Bachelors,Bangalore,5,62077.0,11672,2017-03-23,Low,Senior (11-20),Millennials (25-35)
389,57,Male,Engineering,Lead,28,Bachelors,Bangalore,5,116525.0,22880,2017-07-08,High,Executive (21+),Boomers I (55+)
390,55,Male,Marketing,Lead,5,PhD,Delhi,1,43977.0,3586,2015-11-03,Low,Junior (3-5),Boomers II (46-55)
391,52,Male,Marketing,Lead,15,Masters,Chennai,3,63386.0,8503,2021-11-04,Medium,Senior (11-20),Boomers II (46-55)
392,31,Female,Finance,Manager,11,PhD,Delhi,4,71075.0,9278,2015-04-15,Medium,Senior (11-20),Millennials (25-35)
393,40,Male,Marketing,Analyst,18,Masters,Chennai,4,74254.0,13381,2017-12-21,Medium,Senior (11-20),Gen X (36-45)
394,53,Male,Sales,Executive,15,Masters,Mumbai,4,66777.0,10260,2013-03-24,Medium,Senior (11-20),Boomers II (46-55)
395,22,Male,Engineering,Executive,13,PhD,Chennai,4,85030.0,11998,2021-12-24,High,Senior (11-20),Gen Z (<25)
396,26,Female,Engineering,Manager,5,Masters,Delhi,1,68205.0,10357,2015-01-03,Medium,Junior (3-5),Millennials (25-35)
397,25,Male,Engineering,Manager,25,Bachelors,Bangalore,1,105815.0,11472,2012-03-10,High,Executive (21+),Gen Z (<25)
398,37,Female,Sales,Lead,8,Masters,Chennai,5,60742.0,11786,2017-02-25,Low,Mid (6-10),Gen X (36-45)
399,45,Male,HR,Analyst,21,Masters,Bangalore,3,73856.0,4331,2013-02-26,Medium,Executive (21+),Gen X (36-45)
400,37,Male,Sales,Executive,0,Masters,Mumbai,2,41031.0,2230,2015-11-27,Low,Entry (0-2),Gen X (36-45)
401,23,Male,Engineering,Developer,25,Bachelors,Hyderabad,1,107209.0,12043,2017-07-06,High,Executive (21+),Gen Z (<25)
402,49,Female,Engineering,Manager,21,Bachelors,Hyderabad,4,100069.0,7323,2011-06-02,High,Executive (21+),Boomers II (46-55)
403,53,Female,Engineering,Developer,7,PhD,Delhi,2,77618.0,10223,2012-08-28,Medium,Mid (6-10),Boomers II (46-55)
404,48,Female,Marketing,Executive,6,Masters,Chennai,5,50215.0,2578,2020-05-01,Low,Mid (6-10),Boomers II (46-55)
405,41,Female,HR,Manager,13,Bachelors,Mumbai,4,56093.0,6672,2014-06-10,Low,Senior (11-20),Gen X (36-45)
406,45,Female,Sales,Executive,7,Masters,Mumbai,3,54221.0,5109,2011-06-09,Low,Mid (6-10),Gen X (36-45)
407,33,Male,Engineering,Manager,10,Masters,Bangalore,2,76304.0,6131,2020-07-04,Medium,Mid (6-10),Millennials (25-35)
408,56,Male,Finance,Executive,27,PhD,Delhi,5,102947.0,12013,2022-02-14,High,Executive (21+),Boomers I (55+)
